LLAVE,MUNICIPIO,CLAVECCT,NOMBRE,TURNO,PERIODO,TIPO,NIVEL,SUBNIVEL,NIV,SEREDU,SOSADMI,SEXO,TOTAL_DIS,CEGUERA,BAJA VISIÓN,SORDERA,HIPOACUSIA,SORDOCEGUERA,DISCAPACIDAD MOTRIZ,DISCAPACIDAD INTELECTUAL,DISCAPACIDAD PSICOSOCIAL,TRANSTORNO DEL ESPECTRO AUTISTA,DISCAPACIDAD MÚLTIPLE,TRANSTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD,APTITUDES SOBRESALIENTES,OTRAS CONDICIONES,USAER CORRESPONDE
13DPB0280Z1,IXMIQUILPAN,13DPB0280Z,5 DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,1,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPB0285V1,IXMIQUILPAN,13DPB0285V,DIEZ DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0301W1,ALFAJAYUCAN,13DPB0301W,FRAY BARTOLOME DE LAS CASAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPB0302V1,SAN SALVADOR,13DPB0302V,RAZA OTOMI,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0306R1,TECOZAUTLA,13DPB0306R,NICOLAS ROMERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPB0319V1,IXMIQUILPAN,13DPB0319V,CINCO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,0,0,0,0,1,0,0,1,0,0,0,No Asignada
13DPB0328C1,SAN FELIPE ORIZATLAN,13DPB0328C,MIGUEL HIDALGO Y COSTILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPB0347R1,CARDONAL,13DPB0347R,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,4,0,0,0,0,0,0,0,0,0,0,0,3,1,USAER 58
13DPB0348Q1,CARDONAL,13DPB0348Q,AĂO DE ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,3,0,0,0,0,0,0,2,0,0,1,0,0,0,No Asignada
13DPB0352C1,ZIMAPAN,13DPB0352C,FRANCISCO VILLA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPB0367E1,NICOLAS FLORES,13DPB0367E,LIC. ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPB0383W1,NICOLAS FLORES,13DPB0383W,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPB0386T1,IXMIQUILPAN,13DPB0386T,VICENTE GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0403T1,ATLAPEXCO,13DPB0403T,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,0,0,0,0,1,0,0,1,0,0,0,No Asignada
13DPB0412A1,TULANCINGO DE BRAVO,13DPB0412A,DISTRIBUIDORES NISSAN NUMERO 82,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPB0421I1,JALTOCAN,13DPB0421I,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,0,0,2,No Asignada
13DPB0446R1,SAN BARTOLO TUTOTEPEC,13DPB0446R,GUADALUPE VICTORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,1,0,0,0,0,0,0,1,0,0,0,USAER 55
13DPB0451C1,ACAXOCHITLAN,13DPB0451C,LIC. BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,1,0,0,0,0,0,0,0,0,0,0,USAER 47
13DPB0455Z1,HUAZALINGO,13DPB0455Z,JOSE MARIA MORELOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0466E1,JALTOCAN,13DPB0466E,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,4,0,0,0,2,0,0,1,1,0,0,0,0,0,No Asignada
13DPB0479I1,TULANCINGO DE BRAVO,13DPB0479I,VICENTE GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPB0490E1,CARDONAL,13DPB0490E,POR LA EDUCACION AL SERVICIO DEL PUEBLO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPB0491D1,TENANGO DE DORIA,13DPB0491D,JUAN C. DORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,13,0,8,0,0,0,0,0,0,0,0,0,0,5,No Asignada
13DPB0496Z1,HUEJUTLA DE REYES,13DPB0496Z,GUADALUPE VICTORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,2,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0499W1,IXMIQUILPAN,13DPB0499W,5 DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0506P1,IXMIQUILPAN,13DPB0506P,ANGELICA CASTRO DE LA FUENTE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0512Z1,HUEJUTLA DE REYES,13DPB0512Z,ADOLFO RUIZ CORTINES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,1,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0515X1,HUEJUTLA DE REYES,13DPB0515X,16 DE SEPTIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0517V2,ACAXOCHITLAN,13DPB0517V,AZTECA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0524E1,CHILCUAUTLA,13DPB0524E,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,6,0,1,0,0,0,0,0,0,2,0,1,2,0,No Asignada
13DPB0543T1,IXMIQUILPAN,13DPB0543T,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0556X1,SAN SALVADOR,13DPB0556X,16 DE SEPTIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0559U1,TECOZAUTLA,13DPB0559U,LIC. LUIS ECHEVERRIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0563G1,SAN FELIPE ORIZATLAN,13DPB0563G,3 DE SEPTIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0566D1,HUEJUTLA DE REYES,13DPB0566D,NIĂOS HEROES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0580X1,SAN BARTOLO TUTOTEPEC,13DPB0580X,TIERRA Y LIBERTAD,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0600U1,HUAUTLA,13DPB0600U,AMADO NERVO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,0,0,0,0,1,0,0,0,0,0,1,No Asignada
13DPB0614X1,CARDONAL,13DPB0614X,VALENTIN GOMEZ FARIAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPB0615W1,CARDONAL,13DPB0615W,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPB0630O1,HUEHUETLA,13DPB0630O,18 DE MARZO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0631N1,HUEJUTLA DE REYES,13DPB0631N,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,7,0,7,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0639F1,HUEJUTLA DE REYES,13DPB0639F,PRIMERO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0653Z1,IXMIQUILPAN,13DPB0653Z,JULIAN VILLAGRAN,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,5,0,1,0,0,0,3,0,0,0,1,0,0,0,No Asignada
13DPB0655X1,IXMIQUILPAN,13DPB0655X,NICOLAS BRAVO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0656W1,HUEJUTLA DE REYES,13DPB0656W,HEROES DEL 47,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0673M1,HUEHUETLA,13DPB0673M,VICENTE GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USAER 61
13DPB0695Y1,ALFAJAYUCAN,13DPB0695Y,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPB0696X1,IXMIQUILPAN,13DPB0696X,ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0711Z1,SAN SALVADOR,13DPB0711Z,JUAN ESCUTIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB0713X1,HUEJUTLA DE REYES,13DPB0713X,LUIS DONALDO COLOSIO MURRIETA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPB0722E1,CHILCUAUTLA,13DPB0722E,NIĂOS HEROES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPB0727Z1,IXMIQUILPAN,13DPB0727Z,TIERRA Y LIBERTAD,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,2,0,0,No Asignada
13DPB0736H1,ACAXOCHITLAN,13DPB0736H,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,3,0,0,0,0,0,0,0,0,0,3,0,0,0,No Asignada
13DPB0744Q1,ZIMAPAN,13DPB0744Q,NUEVA REFORMA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPB2674Z1,NICOLAS FLORES,13DPB2674Z,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPB2688B1,JALTOCAN,13DPB2688B,CINCO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,4,0,1,0,0,0,0,3,0,0,0,0,0,0,USAER 8
13DPB2729L1,HUEHUETLA,13DPB2729L,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,USAER 61
13DPB2755J1,ATLAPEXCO,13DPB2755J,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPB2756I1,SAN BARTOLO TUTOTEPEC,13DPB2756I,BICENTENARIO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA INDIGENA,3,Indígena,Federal Transferido,MUJERES,9,0,8,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPR0009S1,HUEJUTLA DE REYES,13DPR0009S,ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,1,0,0,0,0,1,0,No Asignada
13DPR0010H1,HUEJUTLA DE REYES,13DPR0010H,FAUSTA CARETTA DE LA VEGA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,6,0,6,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR0012F1,CUAUTEPEC DE HINOJOSA,13DPR0012F,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,1,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPR0013E1,SAN FELIPE ORIZATLAN,13DPR0013E,JOSE ANGELES MONTAĂ‘O,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,USAER 8
13DPR0021N1,JACALA DE LEDEZMA,13DPR0021N,JOSEFA ORTIZ DE DOMINGUEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,4,0,0,0,0,0,0,0,0,0,0,0,3,1,No Asignada
13DPR0022M1,TULANCINGO DE BRAVO,13DPR0022M,MARGARITA MAZA DE JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR0034R2,ZACUALTIPAN DE ANGELES,13DPR0034R,FELIPE ANGELES,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,3,0,3,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR0041A2,PACHUCA DE SOTO,13DPR0041A,DR. JAIME TORRES BODET,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,0,0,2,USAER 13
13DPR0042Z1,MINERAL DE LA REFORMA,13DPR0042Z,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR0043Z2,PACHUCA DE SOTO,13DPR0043Z,JAIME TORRES BODET,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,4,0,0,0,0,0,1,1,0,0,0,0,0,2,USAER 3
13DPR0047V1,SINGUILUCAN,13DPR0047V,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,8,0,0,2,0,0,0,1,0,0,2,0,0,3,No Asignada
13DPR0050I2,HUEJUTLA DE REYES,13DPR0050I,ILDEFONSO VELAZQUEZ IBARRA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,1,0,USAER 36
13DPR0054E1,HUEJUTLA DE REYES,13DPR0054E,GREGORIO TORRES QUINTERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,9,0,0,0,0,0,0,1,0,0,0,0,7,1,USAER 7
13DPR0057B2,SAN FELIPE ORIZATLAN,13DPR0057B,EMILIANO ZAPATA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,3,0,0,0,1,0,0,0,0,0,1,0,1,0,USAER 36
13DPR0060P2,ACAXOCHITLAN,13DPR0060P,FRANCISCO GONZALEZ BOCANEGRA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR0070W1,AGUA BLANCA DE ITURBIDE,13DPR0070W,BELISARIO DOMINGUEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR0074S2,TULANCINGO DE BRAVO,13DPR0074S,AMADO NERVO,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPR0080C1,FRANCISCO I. MADERO,13DPR0080C,5 DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,0,2,0,USAER 9
13DPR0083Z2,MIXQUIAHUALA DE JUAREZ,13DPR0083Z,JUAN ESCUTIA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,1,0,0,0,0,0,1,USAER 37
13DPR0084Z1,PACHUCA DE SOTO,13DPR0084Z,JUAN C. DORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR0089U1,SAN FELIPE ORIZATLAN,13DPR0089U,ESTUARDO LARA LARA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,3,0,0,0,0,0,0,0,0,0,0,0,0,3,USAER 8
13DPR0095E2,TEZONTEPEC DE ALDAMA,13DPR0095E,JUSTO SIERRA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No Asignada
13DPR0100Z1,ATOTONILCO DE TULA,13DPR0100Z,GERMAN TOVAR CRUZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,4,1,2,0,0,0,0,0,0,0,0,1,0,0,USAER 50
13DPR0101Z1,ATITALAQUIA,13DPR0101Z,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,1,1,0,0,0,0,0,0,No Asignada
13DPR0105V1,TLAHUILTEPA,13DPR0105V,MI PATRIA ES PRIMERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR0108S2,ACTOPAN,13DPR0108S,GENARO GUZMAN MAYER,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,3,0,0,0,0,0,0,0,0,0,0,0,3,0,USAER 22
13DPR0116A2,PACHUCA DE SOTO,13DPR0116A,BENITO TORRES OROPEZA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,10,0,0,0,0,0,2,1,0,1,0,2,0,4,USAER 13
13DPR0119Y1,TEPEJI DEL RIO DE OCAMPO,13DPR0119Y,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR0125I2,TULANCINGO DE BRAVO,13DPR0125I,FRANCO MEXICANO,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,6,0,0,0,0,0,0,2,0,0,0,0,0,4,No Asignada
13DPR0126H1,PACHUCA DE SOTO,13DPR0126H,PLUTARCO ELIAS CALLES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,13,0,0,0,0,0,0,0,0,0,0,1,9,3,USAER 16
13DPR0129E1,AJACUBA,13DPR0129E,MELCHOR OCAMPO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR0132S1,ZAPOTLAN DE JUAREZ,13DPR0132S,NIĂ‘OS HEROES DE CHAPULTEPEC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,8,0,0,0,0,0,0,2,0,0,0,0,1,5,USAER 40
13DPR0133R1,SANTIAGO TULANTEPEC DE LUGO GUERRERO,13DPR0133R,TIERRA Y LIBERTAD,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,0,0,2,USAER 4
13DPR0139L1,ATOTONILCO DE TULA,13DPR0139L,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,7,0,3,0,0,0,0,0,0,2,0,1,1,0,No Asignada
13DPR0142Z2,IXMIQUILPAN,13DPR0142Z,SALVADOR DIAZ MIRON,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,3,0,0,0,0,0,0,2,0,0,0,0,0,1,USAER 19
13DPR0150H2,TULANCINGO DE BRAVO,13DPR0150H,15 DE MAYO,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,0,0,0,0,0,0,0,0,0,0,2,0,USAER 14
13DPR0151G2,PACHUCA DE SOTO,13DPR0151G,BENITO TORRES OROPEZA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,8,0,0,0,0,0,0,1,0,0,0,0,5,2,USAER 38
13DPR0154D2,IXMIQUILPAN,13DPR0154D,AGUSTIN MELGAR,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,7,0,0,0,0,0,0,3,0,0,0,0,4,0,USAER 19
13DPR0157A2,PACHUCA DE SOTO,13DPR0157A,SOR JUANA INES DE LA CRUZ,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR0163L1,TEPEHUACAN DE GUERRERO,13DPR0163L,20 DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,2,0,1,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR0165J1,TIZAYUCA,13DPR0165J,MARGARITA MAZA DE JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,MUJERES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
